# Program:featureCounts v2.1.1; Command:"featureCounts" "-p" "-s" "1" "-t" "gene" "-g" "ID" "--primary" "-T" "16" "-a" "../sacCer3/sacCer3_RENAMED.gff" "-o" "wrs3_s1_counts.txt" "BRR1_WRS1_dupl.bam" "BRR1_WRS2_dupl.bam" "BRR2_WRS1_dupl.bam" "BRR2_WRS2_dupl.bam" "BRR3_WRS1_dupl.bam" "BRR3_WRS2_dupl.bam" 
Geneid	Chr	Start	End	Strand	Length	BRR1_WRS1_dupl.bam	BRR1_WRS2_dupl.bam	BRR2_WRS1_dupl.bam	BRR2_WRS2_dupl.bam	BRR3_WRS1_dupl.bam	BRR3_WRS2_dupl.bam
YPL246C	16	84509	85297	-	789	3064	4540	4473	3938	5696	2939
YPL245W	16	85586	86950	+	1365	1878	848	2417	1624	1747	1092
YPL244C	16	87014	88033	-	1020	4332	3583	3907	3304	4589	2687
YPL243W	16	88517	90316	+	1800	20338	16544	14862	11007	17022	9538
YPL242C	16	90622	95109	-	4488	8762	12098	9437	8970	12342	8882
YPL241C	16	95372	96258	-	887	424	564	307	571	773	441
YPL240C	16	96496	98625	-	2130	7977	56720	20690	73923	37497	49567
YPL239W	16	99484	100086	+	603	12371	4201	11389	4696	12485	4317
YPL238C	16	100474	100863	-	390	247	239	305	253	295	177
YPL237W	16	100496	101353	+	858	22478	17436	25595	16857	28085	13992
YPL236C	16	101608	102702	-	1095	598	1139	555	1055	1654	955
YPL235W	16	103232	104647	+	1416	7572	10619	8939	7503	12444	6119
YPL234C	16	104946	105440	-	495	3114	4096	3322	3368	4010	3086
YPL233W	16	106172	106822	+	651	3328	4007	4169	3501	4830	2798
YPL232W	16	107275	108147	+	873	6815	16298	13170	12760	15955	9111
YPL231W	16	108652	114315	+	5664	180415	204199	150852	129344	181044	101985
YPL230W	16	115219	116487	+	1269	1768	4820	572	4007	2070	3761
YPL229W	16	117067	117687	+	621	381	2913	1347	3723	1496	3556
YPL228W	16	118382	120031	+	1650	3378	6253	4512	4764	6354	4456
YPL227C	16	120163	121167	-	1005	4318	4086	4931	3934	5398	3450
YPL226W	16	121767	125357	+	3591	15464	11586	42157	19848	38856	16742
YPL225W	16	126006	126446	+	441	17546	23512	14462	22538	19847	18848
YPL224C	16	126634	128088	-	1455	3799	4211	2000	3243	3188	2382
YPL223C	16	128632	129138	-	507	15117	87242	41280	61004	56049	101129
YPL222W	16	130162	132228	+	2067	6870	17907	6392	12275	12721	11147
YPL222C-A	16	131870	132115	-	246	142	85	78	152	71	103
YPL221W	16	133043	135424	+	2382	8757	9096	16439	11287	17772	8554
YPL220W	16	135790	136443	+	654	32900	17141	27069	20552	32036	19183
YPL219W	16	136750	138228	+	1479	2226	5269	2549	3818	3963	3040
YPL218W	16	138698	139409	+	712	12690	16592	10693	16556	17724	15123
YPL217C	16	139620	143171	-	3552	43932	9869	35226	10155	35466	7832
YPL216W	16	143821	147129	+	3309	3681	3042	3867	3066	4774	2472
YPL215W	16	147416	148423	+	1008	1457	6025	2903	4133	4142	3664
YPL214C	16	148569	150191	-	1623	8077	5187	5273	4563	7469	4053
YPL213W	16	150614	151330	+	717	4808	2955	3962	3191	4430	2412
YPL212C	16	151515	153149	-	1635	13737	5072	24935	11072	22316	10094
YPL211W	16	153495	154040	+	546	9089	1655	8370	2616	8594	2981
YPL210C	16	154290	156212	-	1923	16140	12526	12280	9243	17237	7413
YPL209C	16	156490	157593	-	1104	1446	1748	1158	1548	2015	1340
YPL208W	16	157842	159593	+	1752	2489	2245	1618	2121	3099	1738
YPL207W	16	159909	162341	+	2433	20254	8452	19019	7449	16069	6141
YPL206C	16	162632	163597	-	966	8831	8817	6425	7821	9059	6233
YPL205C	16	163922	164266	-	345	15	7	31	16	21	14
YPL204W	16	164276	165760	+	1485	11199	15621	16973	14380	20577	10270
YPL203W	16	166256	167398	+	1143	965	8025	1147	6142	3575	4985
YPL202C	16	168088	169338	-	1251	2844	3439	5048	4226	6610	3395
YPL201C	16	169770	171155	-	1386	1644	21791	2322	9706	9476	8750
YPL200W	16	171484	171954	+	471	459	2355	594	1107	1498	1260
YPL199C	16	172033	172755	-	723	2538	3079	3549	2525	5287	2215
YPL198W	16	173152	174702	+	1551	13321	15683	23147	15100	26928	17973
YPL197C	16	174343	174756	-	414	15	19	5	12	21	14
YPL196W	16	175043	175864	+	822	3230	6387	2316	4706	4128	3600
YPL195W	16	176223	179021	+	2799	14185	15941	12520	12180	17713	9682
YPL194W	16	179277	181115	+	1839	1969	3862	2653	3042	5674	2734
YPL193W	16	181403	182548	+	1146	9054	7030	7297	4659	9483	4320
YPL192C	16	182655	183056	-	402	151	299	169	265	232	199
YPL191C	16	183597	184679	-	1083	1533	1891	1014	1877	1927	1761
YPL190C	16	185317	187725	-	2409	4032	6586	3816	4962	14236	4081
YPL189C-A	16	188307	188513	-	207	6238	6548	2752	5310	3740	5350
YPL189W	16	189154	190983	+	1830	204	223	201	253	320	200
YPL188W	16	191406	192650	+	1245	3915	6080	4956	4403	6709	3618
YPL187W	16	193648	194145	+	498	3223	525	1577	764	1298	478
YPL186C	16	194512	195426	-	915	7997	43584	9861	35726	23662	29433
YPL185W	16	195253	195648	+	396	24	94	54	115	37	117
YPL184C	16	195950	197788	-	1839	1066	2343	1455	1649	3144	1385
YPL183W-A	16	199095	199376	+	282	1474	5941	2335	6122	2880	5033
YPL183C	16	199495	202536	-	3042	12026	5013	14751	6189	14056	4981
YPL182C	16	203306	203689	-	384	65	29	47	47	28	40
YPL181W	16	203421	204941	+	1521	26418	24132	17945	16612	23196	11527
YPL180W	16	205248	207647	+	2400	3160	6487	4612	5235	9443	4265
YPL179W	16	208157	209806	+	1650	17032	20196	17550	15228	14965	11147
YPL178W	16	212158	212784	+	627	4396	5363	4328	3777	5068	3568
YPL177C	16	213042	213962	-	921	3874	5218	9712	5512	8689	5275
YPL176C	16	216012	218363	-	2352	7714	6015	4873	3892	5592	3086
YPL175W	16	218630	220088	+	1459	2781	2075	2564	2053	3010	1835
YPL174C	16	220167	222773	-	2607	5301	5649	4367	4524	7324	3879
YPL173W	16	223143	224036	+	894	2046	3080	1854	2388	2737	2012
YPL172C	16	224353	225741	-	1389	2902	2860	1845	2778	2840	2115
YPL171C	16	226169	227371	-	1203	469	625	385	669	603	560
YPL170W	16	228314	228772	+	459	6095	15053	5364	11979	9214	9979
YPL169C	16	229039	230838	-	1800	2029	3676	4213	3479	5815	3431
YPL168W	16	231217	232509	+	1293	3031	2332	1804	2269	2772	1971
YPL167C	16	232593	237107	-	4515	6067	7273	4123	6443	8880	5540
YPL166W	16	237338	237979	+	642	2499	3678	676	2381	1707	2041
YPL165C	16	237956	239077	-	1122	22	89	51	70	69	71
YPL164C	16	239350	241497	-	2148	1190	4011	1248	2604	2926	2568
YPL163C	16	241918	242700	-	783	1680	1882	902	1742	4373	1072
YPL162C	16	243206	244027	-	822	685	1278	966	956	1855	879
YPL161C	16	244319	246220	-	1902	3170	3732	3113	2912	4611	2552
YPL160W	16	246990	250262	+	3273	48009	28654	46696	23204	60748	18131
YPL159C	16	250907	251668	-	762	1459	4588	4935	5164	6551	4758
YPL158C	16	252034	254310	-	2277	1779	9851	7331	8657	10882	5973
YPL157W	16	254814	255761	+	948	5264	3480	5834	3660	6076	3330
YPL156C	16	255913	256767	-	855	10345	7316	6063	3793	4505	2990
YPL155C	16	257216	259336	-	2121	3481	4832	4266	3853	4759	3620
YPL154C	16	259714	260931	-	1218	13174	44407	15630	26506	22717	22575
YPL153C	16	261727	264192	-	2466	2123	2618	1517	2915	5686	2110
YPL152W-A	16	264602	264700	+	99	77	34	15	55	62	35
YPL152W	16	265028	266104	+	1077	1344	2907	1216	2332	1781	2128
YPL151C	16	266180	267535	-	1356	4177	3470	3468	2843	4492	2619
YPL150W	16	268188	270893	+	2706	8436	7894	5722	5748	7983	4991
YPL149W	16	271310	272194	+	885	4890	2536	3580	2522	4167	2104
YPL148C	16	272294	272815	-	522	2079	1916	1603	2034	2881	2019
YPL147W	16	273255	275867	+	2613	4589	40107	5166	18329	19750	17837
YPL146C	16	276162	277529	-	1368	9546	4552	19393	7539	15229	6250
YPL145C	16	278395	279699	-	1305	6905	7400	6202	5769	7563	4670
YPL144W	16	280480	280926	+	447	1868	1765	1584	1844	2038	1620
YPL143W	16	282122	282970	+	849	43107	31154	39748	34984	48322	36099
YPL142C	16	282686	283003	-	318	53	35	40	47	78	57
YPL141C	16	283464	286061	-	2598	843	4382	1660	2718	3657	2947
YPL140C	16	287514	289034	-	1521	3420	4014	3162	3701	4590	2995
YPL139C	16	289669	291051	-	1383	4203	7039	3808	4713	5668	4285
YPL138C	16	291366	292427	-	1062	4167	5494	3842	4115	5954	3632
YPL137C	16	292817	296647	-	3831	4535	7931	12507	11777	22973	10149
YPL136W	16	296286	296654	+	369	5	15	4	9	4	8
YPL135W	16	297553	298050	+	498	23494	22041	14907	18806	23116	18899
YPL135C-A	16	297678	297851	-	174	21	16	8	9	27	17
YPL134C	16	298571	299503	-	933	12044	10626	7812	8086	12461	7265
YPL133C	16	299888	301228	-	1341	2440	3989	1925	2864	5065	2555
YPL132W	16	301716	302618	+	903	2847	3590	1810	3172	2680	2473
YPL131W	16	303121	304014	+	894	121919	102712	142006	86352	158195	79509
YPL130W	16	304387	305058	+	672	103	72	436	321	408	73
YPL129W	16	305298	306137	+	840	5674	9872	6428	7373	9099	6685
YPL128C	16	306533	308221	-	1689	1930	3020	2108	1842	6280	1782
YPL127C	16	308828	309604	-	777	4197	25193	5884	17105	9488	15274
YPL126W	16	310210	312900	+	2691	17891	4827	26299	10615	22630	9057
YPL125W	16	313388	316486	+	3099	10007	9894	8700	7662	10820	6312
YPL124W	16	316755	317516	+	762	1651	2848	1110	2650	2296	1925
YPL123C	16	317641	318945	-	1305	2217	8495	1370	5556	3161	4635
YPL122C	16	319226	320767	-	1542	1783	2692	2990	2421	4068	2119
YPL121C	16	320962	321630	-	669	23	51	23	21	21	13
YPL120W	16	322071	323744	+	1674	1790	2996	1547	2310	2829	1955
YPL119C-A	16	324024	324287	-	264	198	629	147	497	488	489
YPL119C	16	324411	326264	-	1854	4118	10368	2179	6843	5845	6526
YPL118W	16	326628	327662	+	1035	14182	13863	8960	10440	11928	8124
YPL117C	16	327864	328730	-	867	30956	26177	26710	23112	31121	21961
YPL116W	16	329606	331699	+	2094	2065	10362	3579	7066	7213	6536
YPL115C	16	332100	335486	-	3387	3210	6502	5210	5633	8252	4076
YPL114W	16	335948	336367	+	420	103	51	105	80	126	56
YPL113C	16	335953	337143	-	1191	2156	8593	1750	4247	4048	4128
YPL112C	16	337436	338620	-	1185	9833	5031	8522	4647	7474	4307
YPL111W	16	339944	340945	+	1002	12320	3121	4562	2288	5049	2902
YPL110C	16	341068	344739	-	3672	4340	5931	3752	4384	9201	3600
YPL109C	16	345264	347389	-	2126	1117	3873	1262	2838	3562	2546
YPL108W	16	348446	348952	+	507	3523	1867	3269	1801	3540	1619
YPL107W	16	349119	349865	+	747	6347	7186	5043	5454	7802	4264
YPL106C	16	350194	352275	-	2082	30204	46640	58228	56148	79911	43050
YPL105C	16	352863	355412	-	2550	5584	15584	13043	11837	17887	9429
YPL104W	16	355700	357676	+	1977	1878	3808	3008	3707	5113	3017
YPL103C	16	358000	359406	-	1407	1957	1358	1368	1362	1908	975
YPL102C	16	360003	360305	-	303	6	7	6	10	4	12
YPL101W	16	360209	361579	+	1371	8309	5515	7319	4911	7864	4252
YPL100W	16	361872	363362	+	1491	6492	6308	3162	4322	4543	3696
YPL099C	16	363520	364068	-	549	3308	4682	2224	3258	3700	3046
YPL098C	16	364386	364727	-	342	2948	5520	2779	5051	4551	3919
YPL097W	16	364952	366430	+	1479	3947	4306	3108	3705	4574	2978
YPL096C-A	16	366529	366735	-	207	1453	1361	1070	1400	1218	1498
YPL096W	16	366927	368018	+	1092	3671	5369	2860	4031	4988	3464
YPL095C	16	368071	369441	-	1371	1102	1869	1366	1652	2091	1439
YPL094C	16	369839	370663	-	825	15944	14970	16845	13923	18452	10326
YPL093W	16	370978	372921	+	1944	31139	8462	46800	15669	44075	13826
YPL092W	16	373793	375169	+	1377	3445	8316	4805	4752	7439	4638
YPL091W	16	375502	376953	+	1452	10005	13389	8348	11116	11477	7945
YPL090C	16	377291	378395	-	1105	82209	46254	63247	48486	82782	43105
YPL089C	16	379120	381150	-	2031	1401	3324	2505	2533	5288	1906
YPL088W	16	381965	382993	+	1029	3292	2950	3747	2673	3464	2156
YPL087W	16	383455	384408	+	954	3586	4974	2377	4027	3148	2971
YPL086C	16	384773	386446	-	1674	9492	4248	8885	3921	8774	3692
YPL085W	16	387067	393654	+	6588	3411	7779	5322	5002	28492	4730
YPL084W	16	394038	396572	+	2535	5424	8529	4643	6533	8256	5121
YPL083C	16	396702	398105	-	1404	2624	4694	3656	3575	5488	3349
YPL082C	16	398480	404083	-	5604	10728	17515	16815	15363	32805	14327
YPL081W	16	404950	406044	+	1095	25506	22617	34968	26033	41297	27456
YPL080C	16	406172	406498	-	327	3	4	3	10	10	16
YPL079W	16	406636	407539	+	904	39884	23586	35783	29654	46945	26086
YPL078C	16	408010	408744	-	735	33382	36145	24629	33456	34774	26037
YPL077C	16	409368	410090	-	723	760	1188	1174	1233	1649	966
YPL076W	16	410443	411285	+	843	335	868	732	738	1044	613
YPL075W	16	412254	415362	+	3109	3907	7604	4909	6521	9210	5561
YPL074W	16	415763	418027	+	2265	10855	8950	6508	5295	8386	4696
YPL073C	16	418499	418984	-	486	2	20	6	15	10	24
YPL072W	16	418512	420011	+	1500	1053	2847	1454	2216	2546	2022
YPL071C	16	420048	420518	-	471	1323	2286	1880	1988	2603	1883
YPL070W	16	420948	422786	+	1839	3197	5376	3692	4133	4942	3254
YPL069C	16	422885	423892	-	1008	1166	1123	1662	1131	1565	993
YPL068C	16	424215	425096	-	882	286	720	1241	1450	1068	1211
YPL067C	16	425251	425847	-	597	1901	2387	1368	1768	1873	1431
YPL066W	16	426233	427672	+	1440	915	2339	1085	1408	3726	1118
YPL065W	16	427927	428655	+	729	2638	2917	1788	2183	2504	2191
YPL064C	16	428711	429616	-	906	7752	7303	6560	6286	8618	5320
YPL063W	16	429939	431369	+	1431	3028	4691	3358	3051	13163	2205
YPL062W	16	431895	432299	+	405	54	61	93	90	64	46
YPL061W	16	432588	434090	+	1503	30111	44390	61036	45324	84277	43831
YPL060W	16	434523	435764	+	1242	2310	2131	1638	1628	1824	1471
YPL059W	16	444579	445031	+	453	9326	11863	7391	9893	10572	8324
YPL058C	16	445842	450377	-	4536	32102	25509	50973	38686	67399	22899
YPL057C	16	451909	453057	-	1149	4194	11135	7419	6696	10955	5195
YPL056C	16	453430	453735	-	306	7	160	53	139	77	123
YPL055C	16	453992	454990	-	999	2457	4916	3264	3747	5573	2922
YPL054W	16	455759	456664	+	906	1008	4848	1896	3389	2245	2711
YPL053C	16	457118	458458	-	1341	5961	6490	4948	3582	4862	2620
YPL052W	16	458799	459678	+	880	3023	1827	3566	1932	2815	1657
YPL051W	16	459963	460559	+	597	2730	2328	3221	2356	3175	2036
YPL050C	16	460779	461966	-	1188	12927	12361	12091	8181	13294	6075
YPL049C	16	462481	463839	-	1359	3618	8094	5831	6181	7447	4627
YPL048W	16	464401	465648	+	1248	5604	28359	10857	19428	24107	20495
YPL047W	16	465962	466261	+	300	3791	2639	3360	2559	3488	2373
YPL046C	16	466644	466943	-	300	1411	1741	1146	1653	1899	1487
YPL045W	16	467260	469656	+	2397	4282	4335	4369	4367	6488	3606
YPL044C	16	469926	470474	-	549	138	44	102	46	65	51
YPL043W	16	469939	471996	+	2058	45069	10242	38878	12119	32002	9541
YPL042C	16	473040	474707	-	1668	6177	5718	6915	4933	6948	4158
YPL041C	16	475118	475741	-	624	241	360	323	362	481	342
YPL040C	16	475993	479001	-	3009	1392	2660	1935	2202	4603	2136
YPL039W	16	479225	480175	+	951	2515	1795	2174	1672	2634	1375
YPL038W-A	16	480182	480373	+	192	204	150	264	140	193	114
YPL038W	16	480535	481068	+	534	3069	2709	4484	3596	4687	2887
YPL037C	16	481428	481901	-	474	34714	33071	33857	32045	42534	31944
YPL036W	16	482843	485686	+	2844	6751	37692	12934	28817	18153	23544
YPL035C	16	486564	486911	-	348	7	6	2	2	4	2
YPL034W	16	486712	487209	+	498	1239	1256	954	1116	1583	1039
YPL033C	16	487362	488207	-	846	158	145	138	122	165	145
YPL032C	16	488887	491364	-	2478	2184	10013	5009	6997	10471	5212
YPL031C	16	492018	493037	-	1020	8510	14085	6756	9499	9580	7807
YPL030W	16	493543	495246	+	1704	4006	2845	8705	3906	7811	3438
YPL029W	16	495506	497719	+	2214	4850	4495	5284	4251	6831	3438
YPL028W	16	498096	499292	+	1197	7763	17017	10118	13002	14746	11263
YPL027W	16	499665	500402	+	738	26	62	30	62	54	30
YPL026C	16	500675	502183	-	1509	5788	7781	14652	10311	25020	10513
YPL025C	16	502473	503030	-	558	116	61	166	111	209	121
YPL024W	16	503517	504242	+	726	8186	5783	9352	5583	10334	6204
YPL023C	16	504339	506312	-	1974	8656	7584	6945	6072	9844	5010
YPL022W	16	506697	509999	+	3303	14352	15793	14467	12210	20577	9874
YPL021W	16	511101	511664	+	564	4	23	12	4	12	2
YPL020C	16	512313	514178	-	1866	4470	8856	6232	6158	8475	4808
YPL019C	16	514511	517018	-	2508	6452	4722	4511	4253	4992	3216
YPL018W	16	517651	518760	+	1110	919	1994	1310	1772	2272	1187
YPL017C	16	518734	520233	-	1500	930	2952	785	2160	1885	2434
YPL016W	16	521014	524958	+	3945	1702	10881	3592	7486	6184	6372
YPL015C	16	525810	526883	-	1074	461	1005	270	569	1874	589
YPL014W	16	527547	528692	+	1146	410	714	225	499	1112	351
YPL013C	16	528985	529350	-	366	12113	15425	7916	12572	10850	8269
YPL012W	16	529723	533409	+	3687	30086	6894	37541	9017	32723	6970
YPL011C	16	533642	534703	-	1062	1764	3893	3393	3114	4474	2842
YPL010W	16	535018	535587	+	570	5443	6380	3989	5516	6198	5429
YPL009C	16	535820	538936	-	3117	2298	3804	3021	2557	11481	2370
YPL008W	16	539385	541970	+	2586	2761	4400	3076	3592	6170	3364
YPL007C	16	542082	543848	-	1767	3710	3462	2256	2933	3834	2350
YPL006W	16	544631	548143	+	3513	4250	11804	4493	6736	7508	4924
YPL005W	16	548486	550306	+	1821	4197	3436	2681	2684	3690	2431
YPL004C	16	550632	551657	-	1026	4568	28660	5869	19428	24992	15301
YPL003W	16	552020	553408	+	1389	3365	5244	1422	3563	2766	3586
YPL002C	16	553627	554328	-	702	2797	2132	1830	1926	2655	1858
YPL001W	16	554605	555729	+	1125	3380	2567	2830	2347	3591	2138
YPR001W	16	556377	557837	+	1461	3270	32211	10402	13054	28802	13334
YPR002W	16	558385	559935	+	1551	9125	37318	16296	16322	41819	21112
YPR002C-A	16	560569	560766	-	198	189	324	155	333	331	301
YPR003C	16	561504	563768	-	2265	5717	5493	2889	3501	3516	2556
YPR004C	16	564007	565041	-	1035	10317	12793	8210	10720	10816	9339
YPR005C	16	565787	566671	-	885	772	2653	617	1634	1802	1273
YPR006C	16	567269	568996	-	1728	7123	54479	18517	28732	42271	24810
YPR007C	16	569336	571378	-	2043	889	1493	866	1225	2082	1090
YPR008W	16	573018	575102	+	2085	6625	22749	11002	16199	17599	13999
YPR009W	16	576552	577358	+	807	1408	1187	3746	3120	3781	2683
YPR010C	16	577585	581196	-	3612	36977	10509	42056	12021	42148	11444
YPR010C-A	16	582373	582734	-	362	27679	32751	20839	30283	30322	25907
YPR011C	16	583062	584042	-	981	3408	3479	2323	3059	2964	2213
YPR012W	16	584309	584563	+	255	79	118	66	100	105	76
YPR013C	16	584632	585585	-	954	464	3348	1487	2104	1487	1831
YPR014C	16	587189	587518	-	330	6	14	8	5	12	12
YPR015C	16	590283	591026	-	744	639	1716	651	2010	1040	1645
YPR016C	16	592332	593069	-	738	6195	4771	7358	4230	7083	4462
YPR016W-A	16	593096	593356	+	261	4	0	1	4	1	2
YPR017C	16	593486	593917	-	432	2768	1784	2121	1770	2838	1556
YPR018W	16	594476	596296	+	1821	3854	5633	6730	6271	12505	4212
YPR019W	16	596750	599551	+	2802	4623	6504	5851	5289	11286	4383
YPR020W	16	599870	600217	+	348	12441	9372	8245	9216	10565	7467
YPR021C	16	600649	603357	-	2709	1615	2627	1242	2315	5074	2097
YPR022C	16	603911	607312	-	3402	3416	6809	5120	5075	11482	4097
YPR023C	16	608826	610031	-	1206	13090	15087	11945	10074	14096	8873
YPR024W	16	610481	612724	+	2244	16864	16003	13246	10808	17451	8064
YPR025C	16	613377	614558	-	1182	6208	5668	3657	5171	4556	4322
YPR026W	16	615379	619014	+	3636	3904	21281	4884	13645	11573	12040
YPR027C	16	620425	621258	-	834	10	6	5	2	3	3
YPR028W	16	623527	624202	+	676	4508	13151	4595	10201	7737	9548
YPR029C	16	624469	626967	-	2499	4258	5208	4341	4150	10019	3837
YPR030W	16	627880	631245	+	3366	11457	19562	10317	12531	11484	10777
YPR031W	16	631515	633761	+	2247	3584	5430	4470	4205	7239	4048
YPR032W	16	634123	637224	+	3102	4489	5284	4474	3848	5999	3022
YPR033C	16	637379	639019	-	1641	17755	11505	18407	10680	20416	7704
YPR034W	16	639525	640958	+	1434	3637	4697	4752	4377	8144	3884
YPR035W	16	642208	643320	+	1113	94830	70718	143669	71960	148088	78361
YPR036W	16	643836	645272	+	1437	8999	30583	18140	22795	28124	19072
YPR036W-A	16	645950	646153	+	204	7558	135500	16482	68973	16102	70933
YPR037C	16	646448	647038	-	591	5240	7416	4496	6353	6139	5182
YPR038W	16	646836	647195	+	360	11	26	14	21	7	14
YPR039W	16	647012	647347	+	336	0	0	0	2	0	0
YPR040W	16	647305	648375	+	1071	615	1254	756	979	1947	974
YPR041W	16	648704	649921	+	1218	18161	10033	15914	9091	17061	8523
YPR042C	16	650435	653662	-	3228	3468	7259	3097	5224	5883	4346
YPR043W	16	654166	654847	+	682	16727	27801	28650	32954	37583	36009
YPR044C	16	654524	654877	-	354	62	48	91	70	79	75
YPR045C	16	655140	656552	-	1413	7385	8095	4002	6177	5982	5136
YPR046W	16	656799	657344	+	546	1054	780	925	887	944	768
YPR047W	16	657529	658938	+	1410	2276	2757	1356	2510	1926	1529
YPR048W	16	659182	661053	+	1872	5902	2155	5442	2392	5455	2165
YPR049C	16	661137	664673	-	3537	7078	7269	7244	5785	10120	5320
YPR050C	16	664953	665366	-	414	56	58	52	83	48	74
YPR051W	16	664960	665490	+	531	5333	4617	4955	4138	5636	3739
YPR052C	16	665693	665974	-	282	1110	2352	1106	1560	1456	1559
YPR053C	16	665788	666243	-	456	424	529	347	335	450	268
YPR054W	16	666280	667446	+	1167	3	22	8	18	46	6
YPR055W	16	667676	670873	+	3198	5452	6866	5040	5259	6695	4144
YPR056W	16	671126	672142	+	1017	6281	6183	4336	4749	5812	3442
YPR057W	16	672471	673496	+	1026	2421	2973	2757	2471	5018	2062
YPR058W	16	673751	674674	+	924	3634	2441	3479	2584	4620	2076
YPR059C	16	674314	674700	-	387	316	103	315	161	322	85
YPR060C	16	674861	675631	-	771	4883	1506	4169	2110	4479	1623
YPR061C	16	675977	676882	-	906	2435	2892	2548	3390	3327	3191
YPR062W	16	677165	677641	+	477	15996	10423	15467	10665	18637	10081
YPR063C	16	677812	678320	-	509	2777	4902	3391	4471	5487	3626
YPR064W	16	678951	679370	+	420	5	7	9	13	21	9
YPR065W	16	679693	680799	+	1107	2698	14035	20845	18231	23347	15996
YPR066W	16	681213	682112	+	900	750	1402	806	1372	1272	1024
YPR067W	16	682220	682777	+	558	1341	3799	1785	3447	2789	2658
YPR068C	16	682941	684353	-	1413	1336	1456	1476	1341	1804	1078
YPR069C	16	684556	685437	-	882	2681	7169	6574	7999	10447	7372
YPR070W	16	685898	687598	+	1701	2071	3866	4327	3596	5981	3153
YPR071W	16	688172	688807	+	636	933	819	1076	859	1231	748
YPR072W	16	690107	691789	+	1683	5846	11984	7942	8208	11788	6706
YPR073C	16	691933	692418	-	486	5551	4738	4571	4966	5820	4737
YPR074C	16	692796	694838	-	2043	23686	22937	29586	20198	52952	14699
YPR074W-A	16	695018	695188	+	171	20	11	10	6	12	9
YPR075C	16	695737	696819	-	1083	1172	6752	2550	3946	6811	3518
YPR076W	16	696476	696850	+	375	6	14	29	16	12	14
YPR077C	16	697131	697502	-	372	7	9	2	9	4	8
YPR078C	16	697147	698265	-	1119	36	38	35	37	38	25
YPR079W	16	698869	700014	+	1146	2696	2613	1975	2333	2432	1687
YPR080W	16	700594	701970	+	1377	172774	80223	139345	81089	146571	72311
YPR081C	16	702114	703970	-	1857	3309	7257	4473	5568	6574	4373
YPR082C	16	704225	704656	-	432	2713	4562	3837	3721	4545	3590
YPR083W	16	704854	706593	+	1740	5066	4402	4100	3590	5078	2799
YPR084W	16	706972	708342	+	1371	1018	1076	944	926	2724	1055
YPR085C	16	708497	709828	-	1332	1612	2393	2778	2606	4151	2736
YPR086W	16	710101	711138	+	1038	13973	10345	9486	7389	11169	6300
YPR087W	16	711354	711674	+	321	300	203	223	150	206	169
YPR088C	16	711403	713028	-	1626	21173	20492	16302	14630	22841	11864
YPR089W	16	713275	715941	+	2667	5576	9945	8189	7015	12449	5697
YPR091C	16	716156	718468	-	2313	2209	8872	3524	5396	5731	4145
YPR092W	16	718379	718684	+	306	41	89	32	59	32	70
YPR093C	16	719558	720424	-	867	2964	5079	3009	4170	4243	3697
YPR094W	16	720637	720960	+	324	2590	1814	1989	2212	2122	1797
YPR095C	16	721037	724717	-	3681	4189	9144	5275	6697	9267	5296
YPR096C	16	724842	725144	-	303	237	972	391	778	176	591
YPR097W	16	725394	728615	+	3222	12838	11725	10804	9109	15011	7000
YPR098C	16	728947	729528	-	582	4216	11264	5542	10286	10100	11073
YPR099C	16	729757	730113	-	357	37	158	66	108	68	129
YPR100W	16	729791	730213	+	423	11435	12155	7901	12148	11411	9443
